room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
12270048,16217835,Private room,Twin Peaks,46,5.0,2,1.0,100.0
16113122,24840031,Private room,Marina,16,4.5,2,1.0,95.0
199480,974441,Private room,Bernal Heights,122,5.0,2,1.0,90.0
14773204,61995035,Private room,Mission,58,4.5,2,1.0,99.0
1533378,4151800,Private room,Potrero Hill,267,4.5,2,1.0,95.0
10427768,14001076,Private room,Western Addition,56,5.0,2,1.0,86.0
2042095,3198527,Private room,Outer Mission,154,5.0,3,1.0,100.0
19054657,128046774,Private room,Downtown/Civic Center,0,0.0,2,0.0,98.0
19193624,9774625,Private room,Marina,3,5.0,2,1.0,99.0
10281987,31607663,Private room,West of Twin Peaks,3,5.0,1,1.0,100.0
5319588,4324056,Private room,Parkside,61,5.0,1,1.0,99.0
17590812,119516792,Private room,Mission,24,5.0,2,1.0,89.0
10729757,31660859,Private room,Mission,33,5.0,2,1.0,90.0
593253,2929255,Private room,Western Addition,189,5.0,1,1.0,95.0
13600947,35102608,Private room,Outer Sunset,34,4.5,3,1.0,95.0
5536512,18003,Private room,Bernal Heights,60,5.0,2,1.0,99.0
14168466,85743611,Private room,West of Twin Peaks,17,4.5,2,1.0,90.0
256176,976125,Private room,Inner Richmond,184,5.0,1,1.0,100.0
4156390,21567505,Private room,Glen Park,207,5.0,2,1.0,85.0
625655,2823146,Private room,Outer Mission,108,5.0,2,1.0,89.0
5196116,26653520,Private room,Outer Mission,29,4.5,2,1.0,89.0
10474512,48729832,Private room,Outer Mission,14,5.0,1,1.0,90.0
5154367,26653102,Private room,Parkside,23,5.0,2,1.0,84.0
14091480,9232247,Private room,South of Market,51,5.0,2,1.0,96.0
18705743,130021995,Private room,Western Addition,9,5.0,2,1.0,100.0
13732035,22586876,Private room,Outer Sunset,2,0.0,2,1.0,99.0
5468024,17345800,Private room,Mission,88,4.5,1,1.0,99.0
1292198,7025807,Private room,Castro/Upper Market,143,4.5,2,1.0,99.0
10998250,1504399,Private room,Russian Hill,75,5.0,3,1.0,90.0
7054235,7486078,Private room,Outer Sunset,48,4.5,2,1.0,89.0
16725722,23495071,Private room,Inner Richmond,11,4.5,3,1.0,95.0
17670075,551394,Private room,Mission,18,5.0,2,1.0,99.0
5547500,23071835,Private room,Twin Peaks,117,5.0,2,1.0,97.0
16944898,19629774,Private room,Downtown/Civic Center,10,5.0,3,1.0,99.0
6913294,36229030,Private room,Mission,28,5.0,2,1.0,90.0
9800316,24365603,Private room,Castro/Upper Market,0,0.0,2,1.0,99.0
17107336,16376939,Private room,Noe Valley,7,5.0,2,1.0,100.0
12835527,570963,Private room,Bernal Heights,91,5.0,2,1.0,100.0
2333058,22920,Private room,Bayview,119,4.5,5,1.0,99.0
8957746,26973726,Private room,Inner Sunset,0,0.0,2,1.0,64.0
18487238,81943510,Private room,Castro/Upper Market,0,0.0,1,1.0,65.0
13867534,81996788,Private room,Outer Sunset,4,5.0,2,1.0,80.0
12949888,65159015,Private room,Western Addition,0,0.0,1,1.0,72.0
15521505,81226014,Private room,Outer Sunset,0,0.0,3,1.0,65.0
7518636,39397801,Private room,Haight Ashbury,2,0.0,1,1.0,71.0
16230760,100102178,Private room,Castro/Upper Market,3,5.0,2,1.0,80.0
11414548,13207816,Private room,Inner Richmond,4,5.0,2,1.0,77.0
10933809,4488200,Private room,Castro/Upper Market,4,5.0,2,1.0,70.0
19590104,5799257,Private room,South of Market,0,0.0,2,1.0,75.0
9860097,10385653,Private room,Western Addition,2,0.0,2,1.0,80.0
9598259,3000588,Private room,Haight Ashbury,0,0.0,1,1.0,78.0
16088162,4694479,Private room,Haight Ashbury,17,5.0,1,1.0,65.0
14788998,39712187,Private room,Inner Sunset,22,5.0,2,1.0,75.0
14059646,38031503,Private room,Haight Ashbury,2,0.0,1,1.0,66.0
6720368,2149008,Private room,Parkside,0,0.0,2,1.0,75.0
4576416,7895922,Private room,West of Twin Peaks,26,5.0,2,1.0,67.0
13712952,4383423,Private room,South of Market,1,0.0,2,1.0,75.0
4565098,7895922,Private room,West of Twin Peaks,23,5.0,2,1.0,74.0
7534891,39475058,Private room,Parkside,0,0.0,1,1.0,70.0
7650273,40144567,Private room,Outer Richmond,4,4.5,2,1.0,80.0
13864060,5353594,Private room,Haight Ashbury,6,5.0,1,1.0,70.0
10881844,56380037,Private room,West of Twin Peaks,1,0.0,2,1.0,70.0
7678792,40323718,Private room,Outer Sunset,1,0.0,5,1.0,75.0
3969494,1197723,Private room,Inner Richmond,91,5.0,2,1.0,79.0
2467408,7131617,Private room,Inner Richmond,0,0.0,1,1.0,70.0
1789916,709151,Private room,Outer Mission,91,5.0,2,1.0,80.0
18433423,21015763,Private room,Outer Mission,7,4.5,2,1.0,65.0
405622,2022081,Private room,Parkside,8,4.5,2,1.0,75.0
4663928,2328540,Private room,Inner Sunset,4,5.0,2,1.0,75.0
14087807,84724446,Private room,Outer Mission,14,4.5,1,1.0,73.0
14474493,89236241,Private room,Outer Sunset,4,5.0,2,1.0,72.0
8569939,45102992,Private room,Haight Ashbury,1,0.0,2,1.0,80.0
269371,838614,Private room,Castro/Upper Market,92,4.5,2,1.0,70.0
16428049,25982201,Private room,Inner Richmond,0,0.0,2,1.0,70.0
19747001,27104005,Private room,West of Twin Peaks,0,0.0,2,1.0,80.0
5094146,304426,Private room,Noe Valley,101,5.0,1,1.0,70.0
300589,1537727,Private room,Parkside,224,5.0,2,1.0,79.0
6120540,31755831,Private room,Parkside,149,5.0,2,1.0,69.0
19295764,50244589,Private room,Mission,0,0.0,1,1.0,75.0
454484,2257990,Private room,Mission,2,0.0,1,1.0,64.0
19318294,135314224,Private room,Castro/Upper Market,0,0.0,2,1.0,76.0
8029798,14789797,Private room,Mission,2,0.0,1,1.0,75.0
650007,186277,Private room,Western Addition,2,0.0,1,1.0,75.0
5085892,26271551,Private room,Mission,0,0.0,1,1.0,80.0
4436956,8783487,Private room,Mission,0,0.0,1,1.0,65.0
2482884,4745702,Private room,Noe Valley,11,5.0,1,1.0,80.0
24685,100567,Private room,Haight Ashbury,132,5.0,1,1.0,79.0
88172,482499,Private room,Mission,0,0.0,1,1.0,70.0
18656457,9797614,Private room,Glen Park,0,0.0,2,1.0,75.0
4494959,239805,Private room,Mission,3,4.5,2,1.0,76.0
2368017,11404205,Private room,Haight Ashbury,1,0.0,2,1.0,80.0
7963884,39241182,Private room,Bernal Heights,11,5.0,2,1.0,70.0
4962043,15698216,Private room,Bayview,44,5.0,2,1.0,80.0
15647825,31615305,Private room,Bayview,4,4.0,2,1.0,65.0
9918897,50994624,Private room,Mission,1,0.0,2,1.0,69.0
11650390,61795741,Private room,Mission,1,0.0,2,1.0,74.0
6469686,21420263,Private room,Bernal Heights,2,0.0,2,1.0,70.0
10117951,38000723,Private room,Visitacion Valley,3,4.5,2,1.0,65.0
7009654,34268088,Private room,Glen Park,56,5.0,2,1.0,62.0
10153977,10836848,Private room,Mission,1,0.0,1,1.0,65.0
12561809,657327,Private room,Visitacion Valley,3,5.0,2,1.0,75.0
6238980,6347755,Private room,Outer Mission,4,5.0,2,1.0,68.0
10207254,32202288,Private room,Excelsior,19,5.0,2,1.0,80.0
3578473,1728933,Private room,Outer Mission,23,4.5,1,1.0,65.0
10812359,15349148,Private room,Bernal Heights,1,0.0,2,1.0,65.0
18358383,127062760,Private room,Mission,4,4.0,1,1.0,69.0
283081,1474705,Private room,Castro/Upper Market,120,4.5,2,1.0,80.0
13085830,15426258,Private room,Mission,2,0.0,2,1.0,75.0
18813361,199116,Private room,Excelsior,0,0.0,1,1.0,75.0
8833630,22755624,Private room,Mission,2,0.0,1,1.0,75.0
4825026,204288,Private room,Bernal Heights,1,0.0,2,1.0,75.0
16181249,105656809,Private room,Western Addition,3,4.0,1,1.0,70.0
2204233,11246784,Private room,Mission,5,5.0,2,1.0,75.0
12408491,20859407,Private room,Excelsior,58,4.5,2,1.0,69.0
13980749,72137756,Private room,South of Market,1,0.0,2,1.0,70.0
12428522,50668330,Private room,Excelsior,28,4.5,2,1.0,70.0
13830188,4292831,Private room,Mission,4,5.0,2,1.0,75.0
9577217,13343735,Private room,Castro/Upper Market,7,5.0,2,1.0,75.0
2088622,10220182,Private room,Outer Mission,228,4.5,2,1.0,69.0
9955894,48729832,Private room,Outer Mission,37,5.0,1,1.0,70.0
5998790,16745765,Private room,Bernal Heights,55,5.0,2,1.0,80.0
17753503,71333862,Private room,Bernal Heights,23,5.0,2,1.0,65.0
4613237,9390839,Private room,Western Addition,0,0.0,2,1.0,70.0
11692704,4254894,Private room,Mission,0,0.0,1,1.0,72.0
4637003,1244068,Private room,Mission,0,0.0,2,1.0,65.0
7884670,4290912,Private room,Western Addition,0,0.0,1,1.0,80.0
1589770,413788,Private room,Mission,0,0.0,1,1.0,75.0
6529917,14526432,Private room,Castro/Upper Market,2,0.0,1,1.0,79.0
19377330,2945427,Private room,Mission,0,0.0,1,1.0,74.0
10553960,7581856,Private room,Potrero Hill,0,0.0,2,1.0,75.0
3379430,17040707,Private room,Mission,1,0.0,2,1.0,80.0
16630708,90957171,Private room,Mission,0,0.0,1,1.0,70.0
18156268,53327643,Private room,Western Addition,2,0.0,1,1.0,75.0
3194136,4901696,Private room,Mission,0,0.0,1,1.0,80.0
9427046,4077610,Private room,Potrero Hill,0,0.0,1,1.0,75.0
2737894,1841207,Private room,Castro/Upper Market,14,4.5,2,1.0,75.0
8882147,45541248,Private room,South of Market,1,0.0,2,1.0,78.0
13636515,19990324,Private room,Mission,0,0.0,1,1.0,66.0
8195650,7550554,Private room,Western Addition,0,0.0,1,1.0,65.0
8226229,2210380,Private room,South of Market,1,0.0,1,1.0,65.0
13713588,16145722,Private room,Western Addition,3,4.0,1,1.0,80.0
7358354,6683937,Private room,South of Market,12,3.5,2,1.0,75.0
12151949,730029,Private room,Western Addition,0,0.0,1,1.0,70.0
12609202,759568,Private room,Western Addition,1,0.0,1,1.0,70.0
17511207,17042045,Private room,Downtown/Civic Center,4,4.5,2,0.0,79.0
18159144,2513762,Private room,Western Addition,0,0.0,2,1.0,75.0
10839763,21229755,Private room,Haight Ashbury,8,5.0,1,1.0,69.0
731591,3808164,Private room,Western Addition,15,4.5,2,1.0,70.0
6272816,7965809,Private room,Mission,89,5.0,2,1.0,71.0
15987415,103884979,Private room,South of Market,9,3.5,2,1.0,70.0
7583612,8465656,Private room,Mission,1,0.0,2,1.0,80.0
16558707,2101972,Private room,Downtown/Civic Center,9,4.5,2,1.0,75.0
9481209,40726633,Private room,Mission,4,5.0,2,1.0,65.0
10841170,885744,Private room,South of Market,0,0.0,2,1.0,74.0
2021458,4836900,Private room,Noe Valley,6,4.0,1,1.0,80.0
5806694,94461,Private room,Mission,12,4.5,1,1.0,70.0
13841956,1543780,Private room,Mission,2,0.0,1,1.0,71.0
8647310,12248402,Private room,South of Market,13,4.5,2,1.0,75.0
16722017,45782635,Private room,South of Market,0,0.0,2,1.0,65.0
12275291,56269149,Private room,South of Market,2,0.0,1,1.0,65.0
10684397,55195484,Private room,Mission,0,0.0,2,1.0,65.0
16579687,51085715,Private room,Mission,2,0.0,2,1.0,79.0
6361956,8141829,Private room,Mission,2,0.0,1,1.0,75.0
4142783,478016,Private room,Bernal Heights,2,0.0,2,1.0,65.0
6626648,34684374,Private room,Western Addition,1,0.0,1,1.0,80.0
17483093,91232844,Private room,South of Market,1,0.0,1,1.0,69.0
11207223,4508207,Private room,Western Addition,3,5.0,2,1.0,80.0
13846498,17724381,Private room,Mission,2,0.0,2,1.0,80.0
12867911,23437322,Private room,Bernal Heights,0,0.0,2,1.0,80.0
16323334,929528,Private room,Bernal Heights,0,0.0,1,1.0,70.0
9490490,48961311,Private room,Mission,3,5.0,2,1.0,77.0
12571474,4823436,Private room,Mission,14,4.5,2,1.0,68.0
9219530,924770,Private room,Mission,3,4.5,1,1.0,75.0
8340604,43964005,Private room,Excelsior,0,0.0,1,1.0,70.0
17016258,21855808,Private room,Mission,4,4.0,2,1.0,65.0
11824639,15351267,Private room,Noe Valley,1,0.0,2,1.0,75.0
17371769,15858153,Private room,South of Market,1,0.0,2,1.0,75.0
12545727,6152798,Private room,Bernal Heights,0,0.0,2,1.0,64.0
4175303,7434440,Private room,Western Addition,67,5.0,2,1.0,65.0
9329263,23834142,Private room,Potrero Hill,1,0.0,2,1.0,68.0
5386625,13522973,Private room,Bernal Heights,2,0.0,1,1.0,80.0
18993951,48429888,Private room,South of Market,1,0.0,2,1.0,80.0
15411459,54376687,Private room,Noe Valley,10,5.0,2,1.0,75.0
10106139,51862877,Private room,Bernal Heights,27,5.0,2,1.0,79.0
8597092,32072396,Private room,Mission,12,4.5,2,1.0,80.0
19136761,69776365,Private room,Potrero Hill,0,0.0,3,1.0,76.0
53280,126263,Private room,Bernal Heights,116,5.0,1,1.0,70.0
16383490,260426,Private room,Potrero Hill,2,0.0,2,1.0,79.0
9918068,4462809,Private room,Mission,53,5.0,2,1.0,78.0
18841477,1819112,Private room,Mission,0,0.0,1,1.0,75.0
12870849,3967769,Private room,Bayview,7,5.0,2,1.0,74.0
11100926,2709765,Private room,Bernal Heights,11,5.0,2,1.0,79.0
3716504,4843181,Private room,Mission,50,5.0,2,1.0,77.0
18228965,23086506,Private room,Bernal Heights,0,0.0,1,1.0,75.0
13591025,63621229,Private room,Bernal Heights,2,0.0,2,1.0,65.0
13279174,26681458,Private room,South of Market,2,0.0,2,1.0,80.0
16910795,1819112,Private room,Mission,2,0.0,2,1.0,80.0
17241501,5190998,Private room,South of Market,0,0.0,1,1.0,64.0
2436131,6683937,Private room,South of Market,67,4.0,2,1.0,75.0
14219809,79153344,Private room,Excelsior,78,5.0,2,1.0,69.0
4263821,335127,Private room,Noe Valley,99,5.0,1,1.0,65.0
882409,238982,Private room,South of Market,263,5.0,2,1.0,80.0
18806185,130921045,Private room,Bayview,1,0.0,3,1.0,79.0
19411476,120435565,Private room,Mission,0,0.0,1,1.0,79.0
9034987,42647468,Private room,Bayview,132,4.5,3,1.0,69.0
187730,142882,Private room,Mission,69,5.0,1,1.0,65.0
13022232,71325446,Private room,Excelsior,105,5.0,2,1.0,68.0
19413636,120435565,Private room,Mission,0,0.0,1,1.0,79.0
18999934,130921045,Private room,Bayview,9,5.0,3,1.0,69.0
18813394,125996526,Private room,Bayview,8,5.0,1,1.0,80.0
15602145,906727,Private room,Inner Richmond,2,0.0,1,1.0,72.0
12589159,68285600,Private room,Presidio Heights,2,0.0,2,1.0,65.0
2139059,7708962,Private room,Inner Richmond,23,4.5,1,1.0,68.0
15028518,9093166,Private room,Russian Hill,6,5.0,1,1.0,67.0
2636446,919251,Private room,Presidio Heights,3,4.5,2,1.0,75.0
17450026,86494146,Private room,Downtown/Civic Center,1,0.0,4,1.0,75.0
13395595,76205051,Private room,Inner Richmond,2,0.0,2,1.0,80.0
1225319,6683937,Private room,South of Market,95,4.0,2,1.0,75.0
1317908,3022475,Private room,Western Addition,57,5.0,1,1.0,80.0
4948327,5366845,Private room,Inner Richmond,182,4.5,2,1.0,67.0
8091534,19805635,Private room,Western Addition,0,0.0,1,1.0,71.0
18917322,68425917,Private room,Lakeshore,0,0.0,2,1.0,69.0
14919470,68425917,Private room,Lakeshore,10,4.0,2,1.0,79.0
10269671,52805266,Private room,Lakeshore,0,0.0,2,1.0,70.0
10024229,46344600,Private room,Lakeshore,0,0.0,2,1.0,70.0
13689617,79769587,Private room,Ocean View,3,4.0,2,1.0,75.0
16483113,15929288,Private room,Ocean View,3,5.0,2,1.0,79.0
17016070,4214305,Private room,Outer Mission,0,0.0,1,1.0,65.0
3432238,3151325,Private room,Outer Mission,6,4.5,3,1.0,79.0
2754912,13522973,Private room,Bernal Heights,60,4.5,1,1.0,65.0
15579415,32939435,Private room,Ocean View,51,5.0,2,1.0,75.0
11490167,523490,Private room,Outer Mission,2,0.0,1,1.0,78.0
14059375,23224362,Private room,Crocker Amazon,0,0.0,1,1.0,80.0
10564295,54490281,Private room,Bernal Heights,23,4.5,2,1.0,75.0
17480526,12034540,Private room,Visitacion Valley,4,5.0,2,1.0,70.0
12930995,70987454,Private room,Outer Sunset,3,2.0,1,1.0,78.0
6494663,33948993,Private room,Outer Sunset,154,5.0,4,1.0,79.0
6973090,866825,Private room,Mission,3,4.5,2,1.0,65.0
18051842,440563,Private room,West of Twin Peaks,0,0.0,2,1.0,65.0
10339640,53211161,Private room,Parkside,4,5.0,2,1.0,75.0
16556504,9535950,Private room,Lakeshore,12,5.0,1,1.0,70.0
15450184,99104814,Private room,Bernal Heights,0,0.0,2,1.0,70.0
18895508,22063012,Private room,Ocean View,1,0.0,2,1.0,80.0
16254937,28634636,Private room,West of Twin Peaks,1,0.0,2,1.0,75.0
13961327,7968030,Private room,West of Twin Peaks,1,0.0,2,1.0,65.0
8134772,10061459,Private room,Noe Valley,0,0.0,1,1.0,79.0
16004400,9711796,Private room,Parkside,0,0.0,2,1.0,80.0
9759826,753943,Private room,Mission,1,0.0,2,1.0,70.0
14981466,94404395,Private room,Outer Sunset,17,5.0,2,1.0,80.0
633629,3151325,Private room,Outer Mission,54,4.5,2,1.0,69.0
5852204,30387746,Private room,Inner Sunset,206,4.5,2,1.0,79.0
8337954,33127643,Private room,Outer Richmond,33,4.0,1,1.0,62.0
17844924,6044696,Private room,Outer Sunset,4,4.5,2,1.0,80.0
1446325,7764200,Private room,Outer Sunset,1,0.0,1,1.0,75.0
767788,4049851,Private room,Outer Richmond,282,4.5,2,1.0,79.0
4788133,5977346,Private room,Outer Sunset,2,0.0,1,1.0,65.0
10906924,24593392,Private room,Outer Sunset,2,0.0,2,1.0,65.0
1087433,5977346,Private room,Outer Sunset,0,0.0,1,1.0,75.0
10833987,16062193,Private room,Outer Sunset,0,0.0,2,1.0,70.0
14342296,23774761,Private room,Outer Richmond,4,5.0,2,1.0,65.0
9317689,32630881,Private room,Outer Richmond,0,0.0,2,1.0,80.0
6912616,36225420,Private room,Inner Sunset,2,0.0,1,1.0,67.0
4559908,12906639,Private room,Inner Sunset,2,0.0,2,1.0,72.0
2368133,11187317,Private room,Outer Sunset,3,5.0,1,1.0,79.0
6363639,33152528,Private room,Inner Sunset,5,5.0,1,1.0,70.0
1393654,4921,Private room,Inner Sunset,309,5.0,5,1.0,77.0
14551164,29958359,Private room,Inner Sunset,30,5.0,2,1.0,75.0
17039938,4728218,Private room,Twin Peaks,0,0.0,1,1.0,80.0
2601183,13320923,Private room,Mission,0,0.0,2,1.0,75.0
5420565,1717531,Private room,Mission,48,4.5,2,1.0,80.0
10106701,244632,Private room,Pacific Heights,8,5.0,2,1.0,80.0
7699550,10645929,Private room,Inner Richmond,0,0.0,1,1.0,65.0
15872552,39962917,Private room,Western Addition,7,4.5,1,1.0,65.0
15898724,39962917,Private room,Western Addition,21,4.5,1,1.0,80.0
7318727,6683937,Private room,South of Market,12,3.5,2,1.0,75.0
14717511,16640551,Private room,Mission,1,0.0,1,1.0,77.0
10990009,57023609,Private room,Potrero Hill,0,0.0,1,1.0,79.0
8017820,42338375,Private room,Mission,0,0.0,1,1.0,75.0
769734,4060777,Private room,Mission,51,4.5,2,1.0,76.0
2255169,11516302,Private room,Mission,17,5.0,1,1.0,68.0
7226592,5959211,Private room,Noe Valley,7,5.0,2,1.0,79.0
9666476,49954474,Private room,Mission,4,5.0,1,1.0,65.0
18857556,16036826,Private room,Haight Ashbury,2,0.0,1,1.0,69.0
17380787,117464144,Private room,Inner Richmond,0,0.0,2,1.0,67.0
13902012,64371505,Private room,Financial District,2,0.0,2,1.0,67.0
18685676,305223,Private room,Marina,4,4.5,2,1.0,61.0
17516202,50160697,Private room,Downtown/Civic Center,5,4.5,1,0.0,70.0
13168898,17042045,Private room,Downtown/Civic Center,55,4.5,2,1.0,65.0
18414993,1703077,Private room,Downtown/Civic Center,1,0.0,1,0.0,63.0
9736576,276586,Private room,Western Addition,3,4.5,2,1.0,78.0
14155323,76785126,Private room,Treasure Island/YBI,7,4.5,1,1.0,65.0
15702583,100390518,Private room,Downtown/Civic Center,26,4.0,2,1.0,65.0
15194432,12176788,Private room,North Beach,7,4.5,1,1.0,65.0
4045632,20130105,Private room,Nob Hill,202,4.5,2,1.0,65.0
7337646,6683937,Private room,South of Market,16,3.5,2,1.0,75.0
15176931,260426,Private room,Potrero Hill,6,4.5,1,1.0,80.0
5394389,14088427,Private room,Castro/Upper Market,133,5.0,1,1.0,68.0
11556239,36381578,Private room,Outer Richmond,36,4.5,2,1.0,73.0
13156409,24090518,Private room,Mission,1,0.0,2,1.0,70.0
13745407,4110785,Private room,Mission,2,0.0,1,1.0,75.0
12128075,8389735,Private room,Haight Ashbury,10,4.5,1,1.0,65.0
4748287,1776403,Private room,Mission,16,4.5,2,1.0,68.0
13476531,76863127,Private room,Parkside,2,0.0,4,1.0,70.0
6824042,598197,Private room,Western Addition,4,4.5,2,1.0,75.0
19416033,1653267,Private room,Haight Ashbury,0,0.0,2,1.0,76.0
7337432,6683937,Private room,Downtown/Civic Center,22,4.0,2,1.0,75.0
15194237,43834119,Private room,Haight Ashbury,2,0.0,1,1.0,80.0
14671407,26647424,Private room,Mission,6,3.5,2,1.0,75.0
8438983,13591257,Private room,Mission,9,5.0,1,1.0,75.0
18357087,127062760,Private room,Mission,6,5.0,2,1.0,79.0
1747531,6826768,Private room,Inner Sunset,4,4.5,2,1.0,80.0
16633629,108276817,Private room,South of Market,0,0.0,1,0.0,63.0
1953596,10097376,Private room,Bernal Heights,4,5.0,2,1.0,75.0
2510224,12849180,Private room,Twin Peaks,14,4.5,2,1.0,80.0
14717366,2859320,Private room,Parkside,1,0.0,2,1.0,74.0
5309235,8261862,Private room,Western Addition,29,4.5,2,1.0,80.0
16272594,10118743,Private room,Mission,7,5.0,1,1.0,65.0
10574866,1305047,Private room,Western Addition,9,4.5,2,1.0,79.0
1070094,565249,Private room,Castro/Upper Market,10,5.0,2,1.0,70.0
10783624,38865065,Private room,Western Addition,2,0.0,2,1.0,80.0
12906085,62315747,Private room,Mission,15,3.5,2,1.0,79.0
18432863,4551119,Private room,South of Market,0,0.0,1,1.0,72.0
19750982,37178255,Private room,Nob Hill,0,0.0,2,1.0,70.0
9548770,3219620,Private room,Western Addition,1,0.0,1,1.0,75.0
6437010,6327082,Private room,Mission,48,4.5,2,1.0,80.0
19125378,50160697,Private room,Downtown/Civic Center,0,0.0,1,0.0,79.0
808919,3022475,Private room,Western Addition,35,5.0,2,1.0,70.0
18914082,62046507,Private room,Financial District,0,0.0,1,0.0,63.0
8685766,17042045,Private room,Downtown/Civic Center,76,4.5,2,1.0,65.0
19251197,127784336,Private room,Castro/Upper Market,1,0.0,2,1.0,71.0
17298114,1976709,Private room,Mission,0,0.0,2,1.0,70.0
10709592,10371721,Private room,Castro/Upper Market,14,5.0,2,1.0,78.0
78651,142882,Private room,Mission,57,5.0,1,1.0,75.0
15144208,46243268,Private room,Bernal Heights,19,5.0,2,1.0,65.0
1995873,6683937,Private room,South of Market,55,4.0,2,1.0,75.0
